text,label
Show me nearby restaurants please,help_location
What can you do?,casual_botinfo
Explain relativity please,info_general
Do you know your creator?!,casual_botinfo
"Hey, Someone’s breaking in!",help_emergency
Tell me about gravity please,info_general
"Hey, I can’t breathe!",help_emergency
"Hey, What is quantum computing?",info_general
Good afternoon please,casual_smalltalk
Where is the nearest hospital?!,help_location
Do you think like a human? please,casual_botinfo
Hi please,casual_smalltalk
how’s life?,casual_smalltalk
i can’t breathe!,help_emergency
I’ve been robbed! please,help_emergency
Hello!,casual_smalltalk
"Hey, I’m in danger!",help_emergency
who invented electricity?,info_general
WHEN DID THE INTERNET START?,info_general
Where are you from?!,casual_botinfo
"Hey, When is sunrise?",help_condition
Call emergency services!,help_emergency
What’s tomorrow’s weather?,help_condition
"Hey, Nice to see you",casual_smalltalk
HOW’S THE WEATHER OUTSIDE?,help_condition
What time is sunset?,help_condition
Can you tell me Find me a gas station?,help_location
Where is the nearest hospital?,help_location
What’s the capital of Japan?!,info_general
Are you a chatbot?,casual_botinfo
what’s the local time in tokyo?,help_condition
How’s life?,casual_smalltalk
"Hey, Where can I find a doctor?",help_location
WHAT TIME IS IT IN NEW YORK?,help_condition
I THINK I’M HAVING A HEART ATTACK!,help_emergency
Tell me about gravity,info_general
what is climate change?,info_general
What’s the temperature right now? please,help_condition
Do you think like a human? please,casual_botinfo
Show me the closest hotel!,help_location
Show me the nearest police station please,help_location
"Hey, What’s the local time in Tokyo?",help_condition
what is blockchain?,info_general
how’s it going?,casual_smalltalk
Can you tell me Long time no see?,casual_smalltalk
Can you tell me Locate a petrol station?,help_location
What is the speed of light?,info_general
What version are you?!,casual_botinfo
Show me the closest hotel please,help_location
CALL AN AMBULANCE!,help_emergency
"Hey, Tell me the date",help_condition
CAN YOU TELL ME WHAT YOU ARE?,casual_botinfo
What’s the humidity?,help_condition
Can you tell me Who is the president of France??,info_general
Tell me about gravity please,info_general
Where’s the bus stop? please,help_location
Can you tell me Tell me today’s date?,help_condition
Good afternoon,casual_smalltalk
Is it windy today?!,help_condition
WHAT’S THE WEATHER TODAY?,help_condition
Can you tell me Locate the nearest ATM?,help_location
I CAN’T BREATHE!,help_emergency
long time no see,casual_smalltalk
What’s the forecast? please,help_condition
Can you tell me Find me a pharmacy?,help_location
"Hey, How’s the weather outside?",help_condition
Who’s your developer? please,casual_botinfo
is it hot today?,help_condition
Hey you!,casual_smalltalk
When were you made?,casual_botinfo
I’M BLEEDING!,help_emergency
Howdy!!,casual_smalltalk
tell me about gravity,info_general
Hey buddy please,casual_smalltalk
Is it hot today?,help_condition
What’s the weather today?,help_condition
"Hey, When did the internet start?",info_general
What season is it?!,help_condition
Locate the nearest post office!,help_location
Can you tell me What is quantum computing??,info_general
TELL ME ABOUT THE SOLAR SYSTEM,info_general
How does GPS work?!,info_general
SUP?,casual_smalltalk
Show me nearby restaurants,help_location
find a coffee shop near me,help_location
WHO INVENTED ELECTRICITY?,info_general
Send help quickly!,help_emergency
How does a computer work?!,info_general
"Hey, What’s the capital of Japan?",info_general
What time is it in New York? please,help_condition
what season is it?,help_condition
Where’s the nearest bank? please,help_location
WHO IS THE PRESIDENT OF FRANCE?,info_general
what time is it?,help_condition
Who created you?,casual_botinfo
Find a coffee shop near me please,help_location
who programmed you?,casual_botinfo
Who is the president of France?!,info_general
"Hey, Are you a chatbot?",casual_botinfo
Where’s the bus stop? please,help_location
Can you tell me Help! I’m hurt!?,help_emergency
How does WiFi work?,info_general
please help me!,help_emergency
How does WiFi work? please,info_general
how’s life?,casual_smalltalk
call an ambulance!,help_emergency
call emergency services!,help_emergency
Are you real? please,casual_botinfo
Find a coffee shop near me,help_location
"Hey, Tell me about the solar system",info_general
Where’s the bus stop?,help_location
"Hey, Good afternoon",casual_smalltalk
Where can I find a doctor? please,help_location
Can you tell me Hey buddy?,casual_smalltalk
Can you tell me What is blockchain??,info_general
IS IT COLD OUTSIDE?,help_condition
what are black holes?,info_general
Who made you?!,casual_botinfo
Do you know your creator?,casual_botinfo
"Hey, Someone’s breaking in!",help_emergency
Are you updated? please,casual_botinfo
When is sunrise? please,help_condition
Can you tell me Tell me the date?,help_condition
I think I’m having a heart attack!!,help_emergency
ARE YOU HUMAN?,casual_botinfo
Can you tell me Hello!?,casual_smalltalk
Show me the nearest police station!,help_location
Can you tell me Hi bot?,casual_smalltalk
Howdy!,casual_smalltalk
I need medical assistance!!,help_emergency
"Hey, What’s the humidity?",help_condition
Howdy!,casual_smalltalk
What is the speed of light?,info_general
"Hey, Long time no see",casual_smalltalk
where are you from?,casual_botinfo
Where is the train station?,help_location
Can you tell me Are you human??,casual_botinfo
"Hey, What day is it?",help_condition
"Hey, Are you a chatbot?",casual_botinfo
I CAN’T BREATHE!,help_emergency
how does a computer work?,info_general
WHAT IS THE SPEED OF LIGHT?,info_general
Can you tell me Explain photosynthesis?,info_general
Why is the sky blue?,info_general
FIND ME A GAS STATION,help_location
Can you tell me Where can I get food nearby??,help_location
SOMEONE IS FOLLOWING ME!,help_emergency
Is it snowing?!,help_condition
Find a coffee shop near me!,help_location
Are you AI?,casual_botinfo
Send help quickly!,help_emergency
Sup? please,casual_smalltalk
"Hey, How does GPS work?",info_general
Nice to see you!,casual_smalltalk
Where’s the bus stop?,help_location
There’s been an accident!,help_emergency
Where is the library?!,help_location
what’s the local time in tokyo?,help_condition
How’s life?!,casual_smalltalk
How does WiFi work?,info_general
What’s the weather today?!,help_condition
Can you tell me Where can I get food nearby??,help_location
Find a clinic near me,help_location
"Hey, Hello!",casual_smalltalk
Hi!,casual_smalltalk
WHAT ARE YOU DOING?,casual_smalltalk
"Hey, Where is the train station?",help_location
Find me a gas station!,help_location
Who invented electricity? please,info_general
What day is it?,help_condition
Locate a park nearby,help_location
do you think like a human?,casual_botinfo
HOW DOES WIFI WORK?,info_general
"Hey, Where’s the bus stop?",help_location
Are you AI? please,casual_botinfo
I need medical assistance!,help_emergency
Can you tell me Do you have a name??,casual_botinfo
HI,casual_smalltalk
Define machine learning!,info_general
EXPLAIN PHOTOSYNTHESIS,info_general
Are you a chatbot?!,casual_botinfo
GOOD MORNING,casual_smalltalk
"Hey, Is it hot today?",help_condition
Can you tell me When did the internet start??,info_general
"Hey, Sup?",casual_smalltalk
Hey buddy,casual_smalltalk
What is quantum computing?!,info_general
How have you been?,casual_smalltalk
"Hey, My house is on fire!",help_emergency
EXPLAIN PHOTOSYNTHESIS,info_general
How does WiFi work?,info_general
Tell me about yourself!,casual_botinfo
i’m bleeding!,help_emergency
Call emergency services! please,help_emergency
help! i’m hurt!,help_emergency
Can you tell me Do you think like a human??,casual_botinfo
"Hey, Please hurry, I need help!",help_emergency
"Hey, Long time no see",casual_smalltalk
Can you tell me How’s life??,casual_smalltalk
Can you tell me There’s been an accident!?,help_emergency
Do you have a name? please,casual_botinfo
What season is it?!,help_condition
HI,casual_smalltalk
Sup? please,casual_smalltalk
Can you tell me Show me the closest hotel?,help_location
Someone’s breaking in!,help_emergency
I’m bleeding!,help_emergency
WHERE CAN I GET GROCERIES?,help_location
"Hey, Howdy!",casual_smalltalk
Are you AI?!,casual_botinfo
Do you think like a human?!,casual_botinfo
What can you do?!,casual_botinfo
what’s the temperature right now?,help_condition
"Hey, Tell me about yourself",casual_botinfo
how does wifi work?,info_general
Sup?,casual_smalltalk
Can you tell me Is it cold outside??,help_condition
What does AI mean?!,info_general
What’s tomorrow’s weather?!,help_condition
Are you AI?,casual_botinfo
Where is the train station?!,help_location
what’s the capital of japan?,info_general
"Hey, Call the police!",help_emergency
HOW DOES GPS WORK?,info_general
is it hot today?,help_condition
"Hey, What is the speed of light?",info_general
Sup?!,casual_smalltalk
"Hey, Hi bot",casual_smalltalk
Show me the nearest police station,help_location
Do you know your creator?!,casual_botinfo
"Hey, Where are you from?",casual_botinfo
Can you tell me Who is the president of France??,info_general
YO!,casual_smalltalk
Can you tell me Nice to see you?,casual_smalltalk
i’m bleeding!,help_emergency
What are you doing? please,casual_smalltalk
"Hey, What is climate change?",info_general
Is it hot today? please,help_condition
How does a computer work? please,info_general
hello!,casual_smalltalk
Can you tell me Are you human??,casual_botinfo
What’s up?!,casual_smalltalk
"Hey, Who made you?",casual_botinfo
How does a computer work? please,info_general
Good evening,casual_smalltalk
Good evening,casual_smalltalk
Howdy!!,casual_smalltalk
Nice to see you please,casual_smalltalk
Can you tell me Please help me!?,help_emergency
Good evening please,casual_smalltalk
who’s your developer?,casual_botinfo
Where are you from?!,casual_botinfo
send help quickly!,help_emergency
Where can I find a doctor?!,help_location
WHO PROGRAMMED YOU?,casual_botinfo
"Hey, What’s the humidity?",help_condition
good evening,casual_smalltalk
"Hey, How does WiFi work?",info_general
What’s the humidity? please,help_condition
Tell me about the solar system,info_general
"Hey, What’s tomorrow’s weather?",help_condition
Can you tell me Locate a park nearby?,help_location
WHAT IS CLIMATE CHANGE?,info_general
"Hey, What’s the weather today?",help_condition
Howdy!!,casual_smalltalk
Can you tell me Where is the train station??,help_location
DO YOU THINK LIKE A HUMAN?,casual_botinfo
Can you tell me What’s the forecast??,help_condition
Find me a pharmacy!,help_location
Who invented electricity?!,info_general
DO YOU KNOW YOUR CREATOR?,casual_botinfo
WHAT SEASON IS IT?,help_condition
"Hey, Hi bot",casual_smalltalk
"Hey, I think I’m having a heart attack!",help_emergency
what day is it?,help_condition
When were you made?,casual_botinfo
Who made you?,casual_botinfo
Someone is following me!,help_emergency
WHERE IS THE TRAIN STATION?,help_location
Can you tell me Hey there?,casual_smalltalk
Call emergency services!!,help_emergency
"Hey, What language are you coded in?",casual_botinfo
